item key,name,description,price,bottle image url,label type,closure type,country,region,origin,wine type,varietal,vintage,point score,story,user rating,sale price,original url,tasting notes,winc product id,winc product code,wine product id
wine183796,2015 Seghesio Old Vine Zinfandel,"Established in 1895, Seghesio Family Vineyards produces benchmark Zinfandels that honor five generations of winegrowing leadership, and share the heart of Sonoma County and our Italian heritage. Seghesio Family Vineyards encompasses more than 300 acres of estate vineyards in the Alexander, Dry Creek and Russian River Valleys – that also represent a significant amount of Old Vine plantings that are more than 50 years old and up to 125 years old. With a passionate belief that wine is made in the vineyard, Seghesio Family Vineyards pairs more than a century’s worth of experience in the vineyard with labor-intensive farming techniques that reduce yields, increase quality and ensure wines of outstanding purity and balance. True to the winery’s heritage, Seghesio Family Vineyards is focused mainly on Zinfandel and a handful of Italian varieties. Andy Robinson is the winemaker.",35.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/n8ss5z3oi6fnnhhfvqdl.jpg",TR,,,Sonoma County,Zinfandel,R,Zinfandel,,,"Established in 1895, Seghesio Family Vineyards produces benchmark Zinfandels that honor five generations of winegrowing leadership, and share the heart of Sonoma County and our Italian heritage. Seghesio Family Vineyards encompasses more than 300 acres of estate vineyards in the Alexander, Dry Creek and Russian River Valleys – that also represent a significant amount of Old Vine plantings that are more than 50 years old and up to 125 years old. With a passionate belief that wine is made in the vineyard, Seghesio Family Vineyards pairs more than a century’s worth of experience in the vineyard with labor-intensive farming techniques that reduce yields, increase quality and ensure wines of outstanding purity and balance. True to the winery’s heritage, Seghesio Family Vineyards is focused mainly on Zinfandel and a handful of Italian varieties. Andy Robinson is the winemaker.",,,,,,,183796
wine555204,2018 J. Lohr Riverstone Chardonnay,"This wine can be enjoyed with a variety of dishes, including Dijon tarragon chicken, roasted halibut, or moules marinière.",13.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/xrtoeax1fnrrcgsivnzn.jpg",TR,,,Arroyo Seco,Chardonnay,W,Chardonnay,,,"This wine can be enjoyed with a variety of dishes, including Dijon tarragon chicken, roasted halibut, or moules marinière.",,,,,,,555204
wine584260,2017 Cakebread Cabernet Sauvignon,"This classic Napa Valley Cabernet Sauvignon reveals aromas of ripe blackberry and boysenberry with hints of dark chocolate and sweet oak. On the palate, the dark fruit is balanced by fresh acidity and lush tannins that carry all the way over a lingering, elegant finish—with just a kiss of minerality.",79.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/yrldbxl4wv6qydmj3xtr.jpg",MO,,,Napa Valley,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"This classic Napa Valley Cabernet Sauvignon reveals aromas of ripe blackberry and boysenberry with hints of dark chocolate and sweet oak. On the palate, the dark fruit is balanced by fresh acidity and lush tannins that carry all the way over a lingering, elegant finish—with just a kiss of minerality.",,,,,,,584260
wine543818,2017 Catena Malbec,"Through decades of study and exploration within Mendoza's high altitude mountain terroirs, the Catena family has identified special locations for its Estate vineyards. From the marriage of these historic vineyards emerges a wine of unique character that has natural balance, concentration and a distinct varietal identity.",18.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/j3weyjzutjhehk9dmut7.jpg",TR,,,Mendoza,Malbec,R,Malbec,,,"Through decades of study and exploration within Mendoza's high altitude mountain terroirs, the Catena family has identified special locations for its Estate vineyards. From the marriage of these historic vineyards emerges a wine of unique character that has natural balance, concentration and a distinct varietal identity.",,,,,,,543818
wine523288,2017 OZV Old Vine Zinfandel,"Pairs well with Memphis-style BBQ ribs, pepperoni pizza, hamburgers with Gruyere, and a hangar steak with a balsamic reduction.",11.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/infeenqmx0b2gdvmkb8k.jpg",MO,,,Lodi,Zinfandel,R,Zinfandel,,,"Pairs well with Memphis-style BBQ ribs, pepperoni pizza, hamburgers with Gruyere, and a hangar steak with a balsamic reduction.",,,,,,,523288
wine529090,2017 Kendall-Jackson Vintner's Reserve Cabernet Sauvignon,"Aromas of lush, bright black cherry, blackberry and cassis draw you in. Round, rich, seamless tannins provide a robust backbone and supple mid-palate. Notes of cedar, vanilla and a hint of mocha linger on the finish.",18.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/qcdj9yqtoikyzmhnbhwi.jpg",TR,,,Sonoma County,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"Aromas of lush, bright black cherry, blackberry and cassis draw you in. Round, rich, seamless tannins provide a robust backbone and supple mid-palate. Notes of cedar, vanilla and a hint of mocha linger on the finish.",,,,,,,529090
wine542379,2017 The Prisoner Wine Company Cuttings,"Deliciously smooth with flavors of blueberry, dark cherry, and cocoa. Aromas of fresh roasted coffee, black currant, vanilla bean, brown spice, and wild berries.",44.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/nmytdyr5kynvnye4be57.jpg",MI,,,Napa Valley,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"Deliciously smooth with flavors of blueberry, dark cherry, and cocoa. Aromas of fresh roasted coffee, black currant, vanilla bean, brown spice, and wild berries.",,,,,,,542379
wine529023,2017 Chateau Ste. Michelle Chardonnay,"Chateau Ste. Michelle Chardonnay is a pleasurable, food-friendly wine. It is crafted in a fresh, soft style with bright apple and sweet citrus fruit character with subtle spice and oak nuances.",10.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/zibhykwdl3ukl5rgwpo0.jpg",TR,,,Columbia Valley,Chardonnay,W,Chardonnay,,,"Chateau Ste. Michelle Chardonnay is a pleasurable, food-friendly wine. It is crafted in a fresh, soft style with bright apple and sweet citrus fruit character with subtle spice and oak nuances.",,,,,,,529023
wine563122,2018 JaM Cellars Butter Chardonnay,"JaM is short for John and Michele Truchard, who both grew up in Napa wine families, were friends in high school, and eventually started dating while away at college. They came home to make wine and start a family, farming their own vineyards and have been crafting ultra-premium wines in the Napa Valley for over a decade. John and Michele (the “J” and “M” in JaM) launched JaM Cellars to make high-quality winemaking traditions accessible for everyone, creating memorable, easy-to-love wines that over deliver in deliciousness. Their names are on the bottles and their hearts are in these wines.",16.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/rlw3i1sconx53476aij4.jpg",WH,,,California,Chardonnay,W,Chardonnay,,,"JaM is short for John and Michele Truchard, who both grew up in Napa wine families, were friends in high school, and eventually started dating while away at college. They came home to make wine and start a family, farming their own vineyards and have been crafting ultra-premium wines in the Napa Valley for over a decade. John and Michele (the “J” and “M” in JaM) launched JaM Cellars to make high-quality winemaking traditions accessible for everyone, creating memorable, easy-to-love wines that over deliver in deliciousness. Their names are on the bottles and their hearts are in these wines.",,,,,,,563122
wine202479,2016 Chateau Mouton Rothschild,"The wine is a dark and intense cherry red. The highly refined nose reveals perfectly ripe fruit. Ripe bilberry and blackcurrant aromas combine harmoniously with floral notes. With airing, the nose unfolds on pepper and spice balanced by elegant notes of graphite and blonde tobacco, bringing charm and nobility to an extensive range of aromas. The full and dense attack exhibits exceptionally well-rounded and silky tannins. The ample mid-palate abounds in black fruit along with cocoa flavours and biscuity notes, leading into a full-bodied and remarkably persistent finish, the sign of a great vintage.",729.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/du6zfspcxbko5bfacftl.jpg",WH,,,Pauillac,Bordeaux Red Blends,R,Bordeaux Red Blends,,,"The wine is a dark and intense cherry red. The highly refined nose reveals perfectly ripe fruit. Ripe bilberry and blackcurrant aromas combine harmoniously with floral notes. With airing, the nose unfolds on pepper and spice balanced by elegant notes of graphite and blonde tobacco, bringing charm and nobility to an extensive range of aromas. The full and dense attack exhibits exceptionally well-rounded and silky tannins. The ample mid-palate abounds in black fruit along with cocoa flavours and biscuity notes, leading into a full-bodied and remarkably persistent finish, the sign of a great vintage.",,,,,,,202479
wine581768,2015 La Rioja Alta Vina Alberdi Reserva Tinto,"The 2015 is La Rioja Alta Vina Alberdi Reserva Tinto is a lively, medium depth, garnet–red color with an intense pink rim. High aromatic intensity with dominating ripe fruit: raspberries, red cherries, wild strawberries and red currants set out against a balsamic background of vanilla, toasted caramel, biscuits, coffee and sweet mints. In the mouth, you can enjoy good acidity, great freshness and balance and mild, friendly tannins. Aromatic harmony persists through the aftertaste, with notes of red fruit jam, prunes, coffee, vanilla and caramel.",19.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/so1d94k6xedcqkfdgyrp.jpg",WH,,,Rioja,Tempranillo,R,Tempranillo,,,"The 2015 is La Rioja Alta Vina Alberdi Reserva Tinto is a lively, medium depth, garnet–red color with an intense pink rim. High aromatic intensity with dominating ripe fruit: raspberries, red cherries, wild strawberries and red currants set out against a balsamic background of vanilla, toasted caramel, biscuits, coffee and sweet mints. In the mouth, you can enjoy good acidity, great freshness and balance and mild, friendly tannins. Aromatic harmony persists through the aftertaste, with notes of red fruit jam, prunes, coffee, vanilla and caramel.",,,,,,,581768
wine542078,2019 Cloudy Bay Sauvignon Blanc,"The 2019 Cloudy Bay Sauvignon Blanc is immediately expressive in the glass, with notes of bright, ripe citrus, kaffir lime, passion fruit and white peach. The palate is vibrant and mouthwatering, with concentrated, juicy tropical notes melding with zesty citrus, stone fruits and subtle notes of orchard blossom. The palate is underpinned by a lively grapefruit acidity, carrying the intense fruit characters through to an impressively long finish.",35.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/tgtphn7xlq6yuuxmb7ju.jpg",MO,,,Marlborough,Sauvignon Blanc,W,Sauvignon Blanc,,,"The 2019 Cloudy Bay Sauvignon Blanc is immediately expressive in the glass, with notes of bright, ripe citrus, kaffir lime, passion fruit and white peach. The palate is vibrant and mouthwatering, with concentrated, juicy tropical notes melding with zesty citrus, stone fruits and subtle notes of orchard blossom. The palate is underpinned by a lively grapefruit acidity, carrying the intense fruit characters through to an impressively long finish.",,,,,,,542078
wine601963,2019 Chateau d'Esclans Whispering Angel Rose,"Very pure, round and flavorful supported by beautiful acidity adding body and volume. there is a fine and elegant aromatic framework enhancing length. Beautiful, sharp structure.",19.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/nowvur47tbwcm4zbmzc2.jpg",TR,,,Cotes de Provence,Rosé,Ro,Rosé,,,"Very pure, round and flavorful supported by beautiful acidity adding body and volume. there is a fine and elegant aromatic framework enhancing length. Beautiful, sharp structure.",,,,,,,601963
wine430771,2015 Hall Coeur Cabernet Sauvignon,"From a selection of vineyards, this traffics in black currant, black olive and dark mocha flavors, the palate soft, rounded and richly seasoned in brown sugar. A high-toned, woody finish caps the full-bodied texture and weightiness of the wine.",64.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/duo5cfgmfgecohlxnxm9.jpg",WH,,,St. Helena,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"From a selection of vineyards, this traffics in black currant, black olive and dark mocha flavors, the palate soft, rounded and richly seasoned in brown sugar. A high-toned, woody finish caps the full-bodied texture and weightiness of the wine.",,,,,,,430771
wine526990,2018 Pighin Pinot Grigio,"The source of some of Italy’s best and most distinctive white wines, Friuli-Venezia Giulia is where Italian, Germanic and Slavic cultures converge. The styles of wines produced in this region of Italy's far north-east reflect this merging of cultures. Often shortened to just “Friuli,” the area is divided into many distinct subzones, including Friuli Grave,",13.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/cp98arvpzlw6zha2t8pl.jpg",TR,,,Friuli-Venezia Giulia,Pinot Gris/Grigio,W,Pinot Gris/Grigio,,,"The source of some of Italy’s best and most distinctive white wines, Friuli-Venezia Giulia is where Italian, Germanic and Slavic cultures converge. The styles of wines produced in this region of Italy's far north-east reflect this merging of cultures. Often shortened to just “Friuli,” the area is divided into many distinct subzones, including Friuli Grave,",,,,,,,526990
wine134096,Opus One Overture,"Overture displays a vibrant garnet color with expressive aromas of fresh red fruit. Notes of bright cherry and red currant are underpinned by more earthy tones of ground cocoa, cedar and vanilla. Extended barrel aging gives the wine an elegant texture accentuated by round tannins and a soft mouthfeel.",134.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/134096fbs.jpg",MO,,,Oakville,Bordeaux Red Blends,R,Bordeaux Red Blends,,,"Overture displays a vibrant garnet color with expressive aromas of fresh red fruit. Notes of bright cherry and red currant are underpinned by more earthy tones of ground cocoa, cedar and vanilla. Extended barrel aging gives the wine an elegant texture accentuated by round tannins and a soft mouthfeel.",,,,,,,134096
wine587085,2018 Turley Juvenile Zinfandel,"Hailing from 29 vineyards in 11 different counties across the beautiful Golden State, the Turley Juvenile sets the standard for classic California Zinfandel. Bright, vibrant pepper and spice with lovely lifted red fruits, satiating acidity and a hint of blue fruits as well. Lithely textured with pure precision and tons of energy on the palate.",27.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/rbvi5n9efu6tvsc1pqq6.jpg",MI,CO,,California,Zinfandel,R,Zinfandel,2018,,,,,,,,,587085
wine528203,2018 St. Supery Sauvignon Blanc,"This radiant Sauvignon Blanc presents with pale straw yellow with hints of green hues. Pristine estate fruit is showcased on the nose, where this wine gives generously of pink grapefruit and lime citrus aromas with a subtle thread of green guava and fennel. In the cellar, minimal intervention yields a vivid expression of freshness on the palate with flavors of grapefruit and lime zest zinging through the finish to create a wine of agility, brightness, and devotion to its essence.",18.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/gbz2h7zmiaqjqxs05g8w.jpg",MO,,,Napa Valley,Sauvignon Blanc,W,Sauvignon Blanc,,,"This radiant Sauvignon Blanc presents with pale straw yellow with hints of green hues. Pristine estate fruit is showcased on the nose, where this wine gives generously of pink grapefruit and lime citrus aromas with a subtle thread of green guava and fennel. In the cellar, minimal intervention yields a vivid expression of freshness on the palate with flavors of grapefruit and lime zest zinging through the finish to create a wine of agility, brightness, and devotion to its essence.",,,,,,,528203
wine526431,2018 Patient Cottat Sancerre Anciennes Vignes,Lemon with golden-green reflections. Complex and intense aromas of acacia blossoms with a Muscat-like nose of passionfruit. the palate is full and fat. Very well balanced. Notes of litchi and a small touch of honey. Richer seafood dishes such as crab cakes or squid in a risotto or squid stewed with red peppers and tomatoes.,27.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/ptavyuubroi4pxlp4es4.jpg",MO,,,Sancerre,Sauvignon Blanc,W,Sauvignon Blanc,,,Lemon with golden-green reflections. Complex and intense aromas of acacia blossoms with a Muscat-like nose of passionfruit. the palate is full and fat. Very well balanced. Notes of litchi and a small touch of honey. Richer seafood dishes such as crab cakes or squid in a risotto or squid stewed with red peppers and tomatoes.,,,,,,,526431
wine559908,2018 The Prisoner Wine Company Unshackled Cabernet Sauvignon,"Unshackled Cabernet Sauvignon, opens with aromas of plum and blackberry with a hint of olive. Vibrant flavors of black stone fruit and dried herbs with solid tannin structure result in a flavor-forward red wine with balanced acidity. A delicious red wine blend of Cabernet Sauvignon, Petite Sirah, Syrah, and Merlot, this wine combines grapes from the north and central coast of California and is aged in French and American oak casks for 11 months.",26.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/m6tv1badoobgseak8xpe.jpg",MO,,,California,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"Unshackled Cabernet Sauvignon, opens with aromas of plum and blackberry with a hint of olive. Vibrant flavors of black stone fruit and dried herbs with solid tannin structure result in a flavor-forward red wine with balanced acidity. A delicious red wine blend of Cabernet Sauvignon, Petite Sirah, Syrah, and Merlot, this wine combines grapes from the north and central coast of California and is aged in French and American oak casks for 11 months.",,,,,,,559908
wine539480,2018 Nobilo Sauvignon Blanc,"Enjoyable on its own as an aperitif, or pairs well with any lighter seafood dish, lemon herb chicken, or summer salads.",12.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/xi03lmrojqfqhsvcla0k.jpg",TR,,,Marlborough,Sauvignon Blanc,W,Sauvignon Blanc,,,"Enjoyable on its own as an aperitif, or pairs well with any lighter seafood dish, lemon herb chicken, or summer salads.",,,,,,,539480
wine526036,2016 Hall Napa Valley Cabernet Sauvignon,"This wine is dark garnet in color with layers of blackberry, black cherry, sweet spice, black pepper, and oak. On the palate, there is bold, dark fruit at the forefront of this full-bodied Cabernet Sauvignon that gives way to flavors of cocoa, nutmeg and graphite. The tannins are chewy and powerful, balanced by refreshing acidity on the long finish.",59.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/lqrxbsq5o4btfc1wsgkc.jpg",MO,,,Napa Valley,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"This wine is dark garnet in color with layers of blackberry, black cherry, sweet spice, black pepper, and oak. On the palate, there is bold, dark fruit at the forefront of this full-bodied Cabernet Sauvignon that gives way to flavors of cocoa, nutmeg and graphite. The tannins are chewy and powerful, balanced by refreshing acidity on the long finish.",,,,,,,526036
wine342164,2014 La Chablisienne Chablis Premier Cru Cote de Lechet,"Chablis, half way between Paris and Beaune, forms the real gateway to Burgundy ’s treasure-house of wines. The vineyards, lying on both sides of the River Serein, cover 6,800 hectares (some 17,000 acres) in 20 villages. Of the 4,700 hectares in production, La Chablisienne alone represents nearly 25% and produces every one of the Chablis appellations.",29.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/ksnytismzaxcow85cv0r.jpg",TR,,,Chablis,Chardonnay,W,Chardonnay,,,"Chablis, half way between Paris and Beaune, forms the real gateway to Burgundy ’s treasure-house of wines. The vineyards, lying on both sides of the River Serein, cover 6,800 hectares (some 17,000 acres) in 20 villages. Of the 4,700 hectares in production, La Chablisienne alone represents nearly 25% and produces every one of the Chablis appellations.",,,,,,,342164
wine522487,2017 Kosta Browne Russian River Pinot Noir,"The 2017 Pinot Noir Russian River Valley comes from a multitude of sites and spent 17 months in 45% new French oak. It's slightly more reticent than the Sonoma Coast and offers more raspberry, ripe cherries, cola, mulled spiced, and earth. Rounded, beautifully textured, and medium to full-bodied, it has a supple, seamless style that's already a joy to drink. Nevertheless, I suspect it will keep for upwards of a decade.",99.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/ii6oafhw7ji3idemh70j.jpg",TR,,,Russian River,Pinot Noir,R,Pinot Noir,,,"The 2017 Pinot Noir Russian River Valley comes from a multitude of sites and spent 17 months in 45% new French oak. It's slightly more reticent than the Sonoma Coast and offers more raspberry, ripe cherries, cola, mulled spiced, and earth. Rounded, beautifully textured, and medium to full-bodied, it has a supple, seamless style that's already a joy to drink. Nevertheless, I suspect it will keep for upwards of a decade.",,,,,,,522487
wine122383,2010 Chateau Pontet-Canet,"Blend: 65% Cabernet Sauvignon, 30% Merlot, 4% Cabernet Franc, 1% Petit Verdot",289.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/122383fbs.jpg",TR,,,Pauillac,Bordeaux Red Blends,R,Bordeaux Red Blends,,,"Blend: 65% Cabernet Sauvignon, 30% Merlot, 4% Cabernet Franc, 1% Petit Verdot",,,,,,,122383
wine527556,2017 Beringer Private Reserve Chardonnay,"No winery or vineyard more thoroughly embodies the timeless appeal and seductive flavor of Napa Valley than Beringer Vineyards, Napa's benchmark producer since the establishment of the vineyard in 1876.",35.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/forgomw6n0pr9mr0gmfv.jpg",TR,,,Napa Valley,Chardonnay,W,Chardonnay,,,"No winery or vineyard more thoroughly embodies the timeless appeal and seductive flavor of Napa Valley than Beringer Vineyards, Napa's benchmark producer since the establishment of the vineyard in 1876.",,,,,,,527556
wine544710,2016 Opus One,"The 2016 Opus One is remarkably elegant and bright offering sumptuous aromas of fresh red and blue fruit, baking spices and vanilla, and a delicate fragrance of spring florals. The initial bouquet is augmented by more nuanced notes of sage, rosemary, and black olive. Juicy flavors of black cherry, blackberry and cassis flood the palate and creamy, fine-grained tannins deliver a delightfully round structure. Harmonious and lively, the flavors linger to create an enduring finish with touches of dark chocolate and espresso.
Blend: 77% Cabernet Sauvignon, 8% Merlot, 8% Petit Verdot, 5% Cabernet Franc, 2% Malbec",369.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/mn01daofh9mipvqiqxgb.jpg",MO,,,Oakville,Bordeaux Red Blends,R,Bordeaux Red Blends,,,"Learn about Opus One, it’s history, the winery and the wine.",,,,,,,544710
wine534067,2016 Provenance Vineyards Rutherford Cabernet Sauvignon,"The 2016 Provenance Rutherford Cabernet Sauvignon reveals its provenance with layers of fresh, delicate, dark berry fruits. Aromas of blackberry, mulberry, boysenberry, and black currant are present on the nose along with seductive savory notes of potpourri and rosemary. On the palate there is a darker brooding brambly berry fruit supported by pleasing sweet baking spice notes of cinnamon, cedar and clove that surround the core of black currant, chocolate covered cherries and cassis. The depth of flavor culminates in a finish with earthier black tea, bittersweet chocolate, graphite and espresso notes. The firm cocoa-powder tannins—a signature of Rutherford dust character—enhance the velvet texture and well-balanced structure, providing a mineral rich finish, as well as giving this Cabernet its cellar worthiness.",42.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/fgpaaymbfcpsikyupxgs.jpg",MO,,,Rutherford,Cabernet Sauvignon,R,Cabernet Sauvignon,,,Provenance,,,,,,,534067
